epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,103.987,1.18969,1.34804,1.22909,0.57751,0.42227,0.4531,0.30956,1.19113,1.36341,1.18086,0.00332481,0.00332481,0.00332481
2,160.78,1.28098,1.58316,1.28015,0.41683,0.27185,0.25797,0.16478,1.38788,2.00134,1.34588,0.00643842,0.00643842,0.00643842
3,219.635,1.43007,2.00603,1.39993,0.24501,0.13046,0.08344,0.04585,1.71222,2.96853,1.66241,0.00933204,0.00933204,0.00933204
4,277.192,1.52224,2.24258,1.47413,0.31258,0.16204,0.13023,0.07634,1.63024,2.61221,1.61053,0.00901,0.00901,0.00901
5,335.596,1.4749,2.12054,1.44012,0.34138,0.19261,0.16141,0.09764,1.56662,2.45284,1.52047,0.00868,0.00868,0.00868
6,392.515,1.43925,2.03099,1.41482,0.39403,0.23438,0.21561,0.13413,1.47402,2.15459,1.43292,0.00835,0.00835,0.00835
7,450.281,1.4134,1.97814,1.39526,0.39475,0.25951,0.24192,0.15072,1.42483,2.01437,1.40009,0.00802,0.00802,0.00802
8,506.678,1.38718,1.90732,1.37927,0.45937,0.27343,0.27865,0.17848,1.39863,1.91363,1.3738,0.00769,0.00769,0.00769
9,563.785,1.38187,1.8739,1.37256,0.45218,0.29944,0.29478,0.19094,1.35553,1.7856,1.32832,0.00736,0.00736,0.00736
10,620.535,1.35212,1.8208,1.3592,0.4661,0.31907,0.31754,0.20512,1.34502,1.7175,1.32467,0.00703,0.00703,0.00703
11,677.296,1.3411,1.78223,1.34557,0.46829,0.32688,0.33194,0.21758,1.32698,1.68502,1.30002,0.0067,0.0067,0.0067
12,734.929,1.32995,1.74333,1.33385,0.48252,0.33825,0.3455,0.22836,1.30348,1.61455,1.29029,0.00637,0.00637,0.00637
13,791.431,1.32804,1.72863,1.33014,0.4864,0.3519,0.35747,0.23771,1.29233,1.61248,1.28249,0.00604,0.00604,0.00604
14,849.152,1.30957,1.67655,1.32224,0.51723,0.36198,0.37623,0.25007,1.27306,1.53376,1.26081,0.00571,0.00571,0.00571
15,906.208,1.30201,1.67286,1.31354,0.51084,0.37145,0.38283,0.25643,1.25825,1.52591,1.25717,0.00538,0.00538,0.00538
16,962.953,1.29059,1.63767,1.30883,0.50456,0.37834,0.38986,0.26211,1.2418,1.48554,1.23998,0.00505,0.00505,0.00505
17,1020.32,1.29221,1.61687,1.30647,0.52045,0.38757,0.40301,0.27241,1.22833,1.46128,1.23671,0.00472,0.00472,0.00472
18,1077.07,1.27436,1.5931,1.29509,0.54748,0.3964,0.4185,0.28364,1.22083,1.42849,1.22887,0.00439,0.00439,0.00439
19,1134.11,1.26218,1.58771,1.29163,0.55689,0.40511,0.42519,0.28966,1.21729,1.39682,1.21765,0.00406,0.00406,0.00406
20,1190.65,1.25314,1.54008,1.28197,0.56649,0.40409,0.43091,0.29473,1.20538,1.38849,1.2108,0.00373,0.00373,0.00373
21,1249.18,1.25772,1.4775,1.28001,0.55193,0.40228,0.42567,0.2903,1.20549,1.38757,1.2114,0.0034,0.0034,0.0034
22,1305.48,1.24137,1.42993,1.2703,0.5518,0.4066,0.42873,0.29459,1.19858,1.3833,1.20544,0.00307,0.00307,0.00307
23,1361.37,1.22087,1.40105,1.25658,0.57194,0.41087,0.43897,0.30173,1.19635,1.36101,1.20491,0.00274,0.00274,0.00274
24,1417.43,1.22405,1.3774,1.25294,0.56627,0.41287,0.44251,0.30459,1.18672,1.35095,1.19705,0.00241,0.00241,0.00241
25,1473.41,1.21077,1.35225,1.24388,0.58001,0.42089,0.44785,0.30897,1.18376,1.34198,1.19654,0.00208,0.00208,0.00208
26,1528.31,1.19456,1.3134,1.23323,0.57231,0.41925,0.44892,0.30998,1.1804,1.33633,1.19313,0.00175,0.00175,0.00175
27,1584.31,1.18391,1.28859,1.23151,0.58377,0.41721,0.45116,0.31211,1.17987,1.33005,1.19299,0.00142,0.00142,0.00142
28,1639.12,1.1751,1.26938,1.21873,0.57708,0.42294,0.45264,0.31306,1.17755,1.32655,1.19054,0.00109,0.00109,0.00109
29,1695.12,1.15524,1.22954,1.20775,0.5774,0.42645,0.45507,0.31513,1.17503,1.32108,1.18906,0.00076,0.00076,0.00076
30,1749.87,1.1598,1.21563,1.20707,0.57077,0.42665,0.45539,0.3159,1.17538,1.31883,1.18846,0.00043,0.00043,0.00043
